"","loan_status","loan_amnt","int_rate","grade","emp_length","home_ownership","annual_inc","age"
"26752",0,9000,12.84,"C",2,"RENT",77496,24
"26753",0,5000,13.47,"C",0,"RENT",54996,50
"26754",1,3500,12.21,"B",9,"RENT",51996,24
"26755",0,8000,15.05,"D",13,"OTHER",27048,25
"26756",0,8000,13.47,"C",1,"RENT",45000,25
"26757",0,3000,11.89,"B",2,"RENT",30000,21
"26758",0,15000,14.42,"D",9,"MORTGAGE",72000,26
"26759",0,9000,9.63,"A",4,"MORTGAGE",65000,22
"26760",0,7000,12.53,"C",1,"RENT",52000,25
"26761",0,3550,NA,"A",16,"OWN",20245,21
"26762",0,20000,14.74,"D",4,"RENT",72000,24
"26763",0,20000,15.05,"D",4,"MORTGAGE",65400,23
"26764",1,16000,11.89,"B",2,"RENT",75000,24
"26765",0,5000,NA,"B",2,"MORTGAGE",55992,29
"26766",0,3000,14.11,"D",8,"MORTGAGE",75000,23
"26767",0,12000,13.16,"C",5,"MORTGAGE",58000,26
"26768",0,5000,9.32,"A",3,"RENT",45000,23
"26769",1,5000,12.84,"C",14,"RENT",60000,23
"26770",1,1000,9.32,"A",0,"MORTGAGE",36000,23
"26771",0,3000,9.63,"A",4,"RENT",83000,22
"26772",0,15000,16,"E",15,"MORTGAGE",50000,26
"26773",0,5000,14.42,"D",0,"RENT",24000,53
"26774",0,18000,16.63,"E",0,"MORTGAGE",62200,26
"26775",0,6950,9.32,"A",11,"MORTGAGE",30000,22
"26776",0,3000,NA,"C",6,"RENT",42000,27
"26777",0,16000,NA,"C",0,"MORTGAGE",100000,27
"26778",0,3650,9.63,"A",2,"RENT",110000,31
"26779",0,12000,9.63,"A",3,"RENT",60000,23
"26780",1,1200,14.11,"D",2,"RENT",10000,27
"26781",1,8725,9.32,"A",11,"MORTGAGE",52000,27
"26782",0,5000,15.37,"D",5,"RENT",35000,38
"26783",1,12000,13.79,"C",2,"RENT",37008,25
"26784",0,5400,7.68,"A",11,"MORTGAGE",34515.87,26
"26785",0,7000,8,"A",17,"RENT",68508,33
"26786",0,12000,12.21,"B",3,"MORTGAGE",47000,24
"26787",0,4000,16.32,"E",0,"RENT",39000,35
"26788",0,15000,14.42,"D",0,"MORTGAGE",45996,35
"26789",0,12000,12.21,"B",1,"RENT",61000,27
"26790",0,14000,NA,"B",2,"MORTGAGE",140000,27
"26791",0,3000,13.79,"C",8,"MORTGAGE",90000,24
"26792",0,10000,NA,"C",9,"RENT",70872,23
"26793",0,6000,12.53,"C",1,"RENT",33996,21
"26794",0,7200,18.53,"F",1,"MORTGAGE",83000,25
"26795",0,8000,12.84,"C",5,"RENT",81600,24
"26796",0,12000,12.53,"C",7,"RENT",53000,24
"26797",0,14000,14.42,"D",17,"RENT",69996,25
"26798",0,1800,7.37,"A",0,"OWN",29280,39
"26799",0,8000,NA,"F",2,"RENT",38376,28
"26800",1,20000,15.05,"D",6,"RENT",82042,23
"26801",0,1000,7.68,"A",0,"OTHER",85000,46
"26802",0,12000,16.95,"E",11,"MORTGAGE",90000,28
"26803",0,12000,13.16,"C",10,"MORTGAGE",78996,28
"26804",0,4000,14.42,"D",2,"RENT",17000,27
"26805",0,6000,NA,"B",1,"RENT",40000,35
"26806",0,11000,14.74,"D",0,"RENT",51996,28
"26807",0,20000,12.53,"C",1,"MORTGAGE",53500,35
"26808",0,3000,12.53,"C",2,"RENT",30000,35
"26809",0,3200,12.21,"B",7,"OWN",20000,22
"26810",0,12300,NA,"C",3,"RENT",32004,23
"26811",0,2525,12.21,"B",3,"RENT",27000,34
"26812",0,10775,15.37,"D",1,"RENT",20796,22
"26813",1,16000,13.79,"C",0,"RENT",80000,29
"26814",0,7000,13.16,"C",3,"RENT",90000,25
"26815",0,2000,7.68,"A",9,"RENT",48000,28
"26816",0,1800,14.11,"D",5,"RENT",45000,26
"26817",0,5000,12.53,"C",10,"OWN",66252,25
"26818",1,20000,13.16,"C",7,"RENT",76000,26
"26819",1,6950,14.42,"D",0,"RENT",25000,24
"26820",0,8000,15.68,"E",3,"MORTGAGE",55074,36
"26821",0,6000,12.21,"B",4,"OTHER",21000,24
"26822",0,5000,16.32,"E",12,"RENT",144000,30
"26823",0,14400,9.63,"A",13,"MORTGAGE",63996,24
"26824",1,2475,15.05,"D",22,"RENT",72000,28
"26825",0,17000,12.21,"B",11,"MORTGAGE",80000,23
"26826",0,5000,9.32,"A",0,"RENT",32000,39
"26827",0,8000,9.63,"A",6,"MORTGAGE",125000,25
"26828",0,7675,16,"E",1,"RENT",36000,39
"26829",0,13475,15.68,"E",9,"RENT",39481,36
"26830",1,12000,9.63,"A",4,"RENT",43000,29
"26831",0,7000,9.32,"A",12,"MORTGAGE",150000,29
"26832",0,7200,13.79,"C",2,"MORTGAGE",39480,27
"26833",0,6000,9.63,"A",1,"RENT",78000,25
"26834",0,20000,14.11,"D",1,"RENT",60000,25
"26835",0,7200,15.05,"D",4,"OTHER",75000,28
"26836",0,5300,14.42,"D",5,"RENT",50004,22
"26837",0,4000,13.79,"C",2,"RENT",40000,32
"26838",0,10000,12.84,"C",4,"RENT",40000,23
"26839",0,15000,16.63,"E",2,"MORTGAGE",77544,28
"26840",0,16800,13.47,"C",4,"MORTGAGE",75000,23
"26841",0,15000,13.47,"C",10,"MORTGAGE",62004,25
"26842",0,7700,9.63,"A",0,"MORTGAGE",80000,48
"26843",0,20000,13.16,"C",3,"MORTGAGE",115000,26
"26844",0,7000,11.89,"B",12,"MORTGAGE",54072,34
"26845",0,5000,13.47,"C",1,"MORTGAGE",65004,25
"26846",0,5000,13.47,"C",1,"MORTGAGE",82000,26
"26847",0,8500,12.53,"C",2,"RENT",40000,30
"26848",0,2400,12.53,"C",6,"RENT",21996,22
"26849",0,5500,13.47,"C",1,"RENT",33996,23
"26850",0,1500,12.84,"C",1,"MORTGAGE",90000,23
"26851",0,9000,8,"A",9,"RENT",51840,26
"26852",0,1950,7.37,"A",4,"MORTGAGE",38000,22
"26853",0,7500,12.84,"C",7,"RENT",55000,28
"26854",0,5000,13.79,"C",1,"OWN",85000,25
"26855",0,5000,NA,"A",1,"MORTGAGE",113000,32
"26856",0,9500,9.32,"A",20,"MORTGAGE",105000,26
"26857",0,6000,9.32,"A",22,"MORTGAGE",58000,31
"26858",0,8000,14.42,"D",6,"RENT",35570,22
"26859",0,12000,12.21,"B",11,"OWN",45000,37
"26860",0,5000,12.53,"C",4,"RENT",76500,25
"26861",0,6000,9.63,"A",3,"MORTGAGE",56700,26
"26862",0,15000,15.37,"D",1,"MORTGAGE",120000,28
"26863",0,10000,13.79,"C",4,"RENT",32000,37
"26864",0,6150,12.21,"B",0,"RENT",29400,35
"26865",0,4700,9.63,"A",0,"RENT",86000,33
"26866",0,5500,14.74,"D",4,"RENT",30000,40
"26867",0,11500,12.21,"B",4,"RENT",73000,37
"26868",1,16000,16.32,"E",7,"OTHER",60000,23
"26869",0,7200,9.63,"A",29,"RENT",76668,26
"26870",0,15000,12.84,"C",23,"RENT",45000,23
"26871",0,5000,14.42,"D",7,"RENT",30000,26
"26872",0,10000,14.11,"D",1,"RENT",60000,24
"26873",0,12000,17.58,"F",2,"RENT",65000,22
"26874",0,3500,9.32,"A",1,"RENT",53000,36
"26875",0,20000,16.95,"E",3,"MORTGAGE",115000,32
"26876",0,15000,9.63,"A",8,"RENT",117000,35
"26877",0,6400,16,"E",1,"RENT",30000,22
"26878",0,17500,12.84,"C",4,"RENT",50000,35
"26879",0,6000,7.68,"A",14,"MORTGAGE",109000,26
"26880",0,6000,7.68,"A",15,"MORTGAGE",60500,24
"26881",0,2200,9.63,"A",9,"RENT",9732,38
"26882",0,5275,12.53,"C",0,"RENT",50000,31
"26883",0,1000,9.32,"A",16,"MORTGAGE",66996,24
"26884",1,14000,14.42,"D",2,"RENT",53400,35
"26885",0,12000,12.21,"B",1,"MORTGAGE",61776,49
"26886",0,5500,8,"A",2,"RENT",30000,25
"26887",1,9000,15.05,"D",7,"RENT",54000,25
"26888",0,8500,15.05,"D",0,"RENT",20000,35
"26889",0,20000,12.21,"B",4,"MORTGAGE",70834,28
"26890",0,2000,13.16,"C",11,"RENT",26500,37
"26891",0,10000,13.47,"C",12,"RENT",65000,21
"26892",0,7500,12.21,"B",20,"RENT",57996,27
"26893",0,5000,16,"E",0,"RENT",47998,30
"26894",1,8500,15.05,"D",4,"RENT",36000,22
"26895",1,7800,11.89,"B",5,"OTHER",48000,24
"26896",0,4000,15.05,"D",2,"MORTGAGE",24396,21
"26897",0,7200,9.63,"A",4,"RENT",40000,31
"26898",1,10000,8,"A",13,"MORTGAGE",55000,22
"26899",1,3000,NA,"B",2,"RENT",24996,38
"26900",0,7500,15.05,"D",2,"RENT",34404,22
"26901",0,9000,8,"A",0,"MORTGAGE",130000,28
"26902",0,15000,9.63,"A",0,"MORTGAGE",57552,37
"26903",0,7200,NA,"D",6,"RENT",35004,24
"26904",1,13000,13.47,"C",1,"RENT",51996,24
"26905",0,6500,11.89,"B",1,"RENT",40000,25
"26906",0,15000,14.42,"D",2,"RENT",57500,33
"26907",0,7200,9.63,"A",1,"RENT",45000,37
"26908",0,6400,13.47,"C",2,"RENT",48000,26
"26909",0,8000,12.84,"C",15,"MORTGAGE",155867,30
"26910",0,11200,13.79,"C",47,"MORTGAGE",72800,24
"26911",0,15000,12.53,"C",9,"MORTGAGE",141000,43
"26912",0,15000,NA,"D",14,"MORTGAGE",81800,48
"26913",0,10000,14.74,"D",2,"MORTGAGE",73524,30
"26914",0,8000,12.53,"C",1,"RENT",47004,25
"26915",0,12000,13.79,"C",6,"RENT",63996,21
"26916",0,13000,16.32,"E",2,"RENT",50500,30
"26917",1,10000,11.89,"B",6,"RENT",68496,22
"26918",0,11050,14.74,"D",0,"RENT",63000,23
"26919",0,5000,16.95,"E",5,"MORTGAGE",110000,29
"26920",0,3500,13.16,"C",8,"RENT",48000,25
"26921",0,5000,11.89,"B",1,"RENT",39996,25
"26922",0,12000,9.63,"A",1,"RENT",85000,23
"26923",0,4500,13.16,"C",14,"OWN",12000,25
"26924",0,6000,8,"A",5,"RENT",25000,26
"26925",1,15000,16.63,"E",8,"MORTGAGE",59950,23
"26926",0,15000,13.47,"C",2,"MORTGAGE",139008,30
"26927",0,11650,13.47,"C",1,"RENT",57996,23
"26928",0,15000,13.47,"C",13,"OWN",96000,28
"26929",0,3000,17.9,"F",8,"MORTGAGE",145000,25
"26930",0,12000,11.89,"B",3,"RENT",40000,22
"26931",0,3350,NA,"A",4,"RENT",77300,24
"26932",0,10000,14.11,"D",3,"OTHER",54996,22
"26933",0,3000,NA,"B",16,"RENT",25596,28
"26934",0,15000,14.42,"D",1,"RENT",93000,31
"26935",0,10000,9.63,"A",2,"RENT",70000,23
"26936",1,4800,16.95,"E",3,"RENT",15000,24
"26937",0,6200,14.11,"D",2,"RENT",26000,24
"26938",0,15000,14.74,"D",1,"MORTGAGE",87000,26
"26939",0,5500,NA,"B",6,"RENT",40000,25
"26940",0,14000,14.42,"D",1,"MORTGAGE",125000,25
"26941",1,5500,13.16,"C",1,"MORTGAGE",24900,22
"26942",0,14400,15.05,"D",1,"RENT",42500,21
"26943",0,15000,11.89,"B",2,"MORTGAGE",156000,39
"26944",0,2500,11.89,"B",0,"RENT",21996,22
"26945",0,4000,11.89,"B",2,"RENT",29536,37
"26946",0,6000,7.68,"A",9,"MORTGAGE",91200,25
"26947",0,10000,9.32,"A",2,"MORTGAGE",48000,23
"26948",1,6500,11.89,"B",6,"RENT",21000,21
"26949",0,6000,8,"A",1,"RENT",44000,24
"26950",0,4500,12.84,"C",19,"RENT",40000,24
"26951",0,10000,12.84,"C",3,"MORTGAGE",50000,27
"26952",0,5375,13.47,"C",1,"RENT",26000,24
"26953",1,7500,13.47,"C",1,"RENT",26300,38
"26954",0,15000,NA,"C",6,"MORTGAGE",70400,27
"26955",0,2200,9.63,"A",2,"RENT",42000,31
"26956",0,15000,9.63,"A",9,"MORTGAGE",110000,36
"26957",0,14400,16,"E",2,"OWN",34000,29
"26958",0,8000,16.95,"E",2,"MORTGAGE",249000,26
"26959",0,6000,14.42,"D",2,"RENT",21600,23
"26960",0,6000,14.11,"D",1,"RENT",35004,26
"26961",0,1600,9.32,"A",2,"RENT",31000,22
"26962",1,12000,13.47,"C",8,"RENT",57780,25
"26963",1,10000,9.63,"A",4,"RENT",78996,46
"26964",0,8875,15.68,"E",0,"MORTGAGE",29124,22
"26965",0,10000,NA,"A",8,"MORTGAGE",84000,29
"26966",0,7000,8,"A",9,"MORTGAGE",130000,26
"26967",0,6000,9.63,"A",4,"MORTGAGE",50000,24
"26968",0,6800,12.84,"C",1,"MORTGAGE",53000,32
"26969",0,5000,15.37,"D",3,"RENT",45000,23
"26970",0,1200,11.89,"B",0,"RENT",18000,24
"26971",0,15000,NA,"C",4,"RENT",45000,25
"26972",0,6000,12.53,"C",2,"OWN",24000,27
"26973",0,5400,13.47,"C",4,"RENT",28584,38
"26974",1,15000,15.05,"D",4,"MORTGAGE",80000,22
"26975",0,5000,9.63,"A",8,"MORTGAGE",34000,22
"26976",0,15000,16,"E",5,"MORTGAGE",62000,22
"26977",0,4500,12.53,"C",7,"MORTGAGE",64500,35
"26978",1,10000,13.79,"C",6,"RENT",60000,22
"26979",0,15000,15.68,"E",3,"RENT",55700,24
"26980",0,6400,NA,"D",4,"OWN",45000,23
"26981",0,2000,15.37,"D",16,"RENT",63996,24
"26982",0,15000,9.63,"A",8,"RENT",190000,32
"26983",0,12000,15.68,"E",3,"RENT",125004,33
"26984",0,10000,15.05,"D",3,"RENT",68000,26
"26985",0,15000,14.42,"D",11,"MORTGAGE",105000,29
"26986",0,7200,12.84,"C",0,"RENT",32004,25
"26987",0,11400,12.53,"C",1,"MORTGAGE",50000,24
"26988",1,4000,13.47,"C",0,"RENT",60000,26
"26989",0,10000,9.63,"A",0,"MORTGAGE",29760,31
"26990",0,6000,13.47,"C",6,"RENT",21996,23
"26991",0,15000,13.79,"C",15,"MORTGAGE",47380,27
"26992",0,3500,7.37,"A",9,"RENT",65000,27
"26993",0,15000,9.63,"A",3,"RENT",120000,29
"26994",1,15000,15.68,"E",4,"MORTGAGE",85008,26
"26995",0,18000,12.53,"C",20,"OTHER",72204,22
"26996",0,15000,11.89,"B",2,"RENT",70000,28
"26997",0,1500,11.89,"B",0,"RENT",27996,25
"26998",0,19000,13.47,"C",15,"MORTGAGE",123000,31
"26999",0,5000,12.84,"C",2,"RENT",36225,26
"27000",0,4500,16.95,"E",2,"RENT",51000,34
"27001",0,2725,NA,"B",4,"RENT",18200,35
"27002",0,4000,8,"A",6,"MORTGAGE",57000,30
"27003",0,6000,9.63,"A",0,"RENT",31200,27
"27004",0,9000,13.16,"C",2,"RENT",34000,24
"27005",0,3600,8,"A",1,"MORTGAGE",35000,29
"27006",0,10000,16,"E",3,"MORTGAGE",112000,45
"27007",0,15000,13.79,"C",2,"MORTGAGE",79000,25
"27008",0,25000,12.84,"C",13,"MORTGAGE",104000,24
"27009",0,25000,12.84,"C",11,"MORTGAGE",70000,36
"27010",0,8000,15.05,"D",2,"MORTGAGE",41000,32
"27011",0,14000,13.79,"C",7,"RENT",50000,28
"27012",0,10000,9.32,"A",20,"RENT",42000,28
"27013",0,20000,14.74,"D",0,"MORTGAGE",75000,31
"27014",0,2400,9.63,"A",1,"MORTGAGE",23000,22
"27015",0,7000,9.32,"A",2,"RENT",50000,23
"27016",0,8400,NA,"C",8,"RENT",90000,26
"27017",0,3600,7.37,"A",13,"MORTGAGE",62004,22
"27018",0,13000,11.89,"B",25,"MORTGAGE",56030,30
"27019",1,7000,13.16,"C",1,"RENT",33996,24
"27020",0,21000,12.84,"C",2,"MORTGAGE",68000,23
"27021",0,10000,13.79,"C",1,"RENT",55000,42
"27022",0,15000,15.68,"E",1,"OWN",30000,24
"27023",0,8000,15.37,"D",5,"RENT",75000,24
"27024",0,12000,12.84,"C",1,"OTHER",75000,47
"27025",1,15000,13.47,"C",8,"RENT",95004,29
"27026",0,7200,14.74,"D",0,"OWN",19000,21
"27027",0,10500,13.16,"C",5,"OWN",55008,23
"27028",0,4000,12.21,"B",1,"RENT",45000,26
"27029",1,10800,12.21,"B",3,"MORTGAGE",83000,26
"27030",0,25000,12.53,"C",3,"RENT",227500,32
"27031",1,3000,12.84,"C",0,"RENT",64992,22
"27032",0,16000,14.42,"D",8,"MORTGAGE",86004,27
"27033",1,15000,16.32,"E",14,"RENT",71000,24
"27034",0,10000,12.53,"C",1,"RENT",30000,22
"27035",0,5000,7.68,"A",0,"MORTGAGE",105000,26
"27036",0,5000,13.16,"C",1,"RENT",28968,27
"27037",0,19400,18.53,"F",5,"MORTGAGE",60000,31
"27038",0,15000,14.42,"D",0,"RENT",75000,39
"27039",0,9500,14.74,"D",2,"RENT",46574,23
"27040",0,9000,12.84,"C",2,"RENT",45000,31
"27041",1,14000,13.79,"C",9,"MORTGAGE",87000,30
"27042",0,20000,14.42,"D",7,"RENT",96000,32
"27043",0,16000,16.32,"E",4,"RENT",65000,22
"27044",0,4500,14.11,"D",8,"RENT",29496,28
"27045",0,6000,16,"E",4,"MORTGAGE",22884,23
"27046",0,10000,12.21,"B",17,"RENT",82650,23
"27047",0,4500,8,"A",4,"RENT",20004,21
"27048",0,13000,9.63,"A",23,"MORTGAGE",45000,29
"27049",0,7200,NA,"A",8,"MORTGAGE",121722,29
"27050",0,19000,15.68,"E",12,"RENT",56136,33
"27051",0,14000,13.16,"C",0,"RENT",52000,37
"27052",0,10800,14.42,"D",3,"RENT",34000,24
"27053",1,12000,13.16,"C",8,"MORTGAGE",81000,29
"27054",0,3000,NA,"B",1,"RENT",28320,45
"27055",0,1800,8,"A",10,"RENT",156326,36
"27056",0,4000,8,"A",9,"MORTGAGE",90000,28
"27057",0,15000,11.89,"B",3,"RENT",73500,23
"27058",0,10000,15.37,"D",3,"RENT",39996,27
"27059",0,9000,12.53,"C",0,"RENT",47840,22
"27060",0,15000,11.89,"B",19,"MORTGAGE",150000,28
"27061",0,6000,9.63,"A",0,"RENT",65000,23
"27062",0,9000,12.53,"C",3,"OWN",50000,27
"27063",0,10000,9.32,"A",4,"RENT",50000,22
"27064",0,12000,13.47,"C",12,"MORTGAGE",315000,26
"27065",1,12000,12.53,"C",0,"MORTGAGE",50000,31
"27066",0,10000,13.79,"C",1,"RENT",48000,23
"27067",0,7200,9.63,"A",1,"MORTGAGE",51150,28
"27068",0,8000,13.47,"C",5,"RENT",51000,36
"27069",1,15000,14.11,"D",2,"RENT",60000,34
"27070",0,3000,12.53,"C",0,"MORTGAGE",25000,33
"27071",0,14000,NA,"F",2,"RENT",135000,45
"27072",0,15000,11.26,"B",1,"MORTGAGE",56000,35
"27073",0,15000,16.95,"E",4,"RENT",65004,22
"27074",0,6575,8,"A",2,"RENT",45000,23
"27075",0,15000,15.37,"D",5,"MORTGAGE",123000,31
"27076",0,5000,10.95,"B",3,"MORTGAGE",50000,30
"27077",0,6000,13.47,"C",27,"OWN",75000,27
"27078",0,10000,NA,"D",13,"RENT",48000,23
"27079",0,5000,13.79,"C",35,"MORTGAGE",75000,25
"27080",0,15000,13.47,"C",12,"MORTGAGE",69996,23
"27081",0,4200,NA,"D",0,"RENT",35000,22
"27082",0,9000,9.63,"A",4,"OTHER",70000,24
"27083",0,11000,12.53,"C",11,"RENT",93000,34
"27084",0,15000,14.42,"D",7,"RENT",100896,24
"27085",0,15000,13.47,"C",7,"MORTGAGE",135000,34
"27086",0,8000,13.79,"C",3,"RENT",78000,22
"27087",0,6000,11.58,"B",0,"OWN",38000,30
"27088",0,2750,16.95,"E",3,"RENT",4200,21
"27089",0,15000,10.95,"B",0,"MORTGAGE",80000,31
"27090",0,8000,14.11,"D",2,"RENT",37000,36
"27091",0,15000,14.42,"D",3,"RENT",110000,33
"27092",0,12000,13.79,"C",3,"MORTGAGE",107004,30
"27093",0,4500,14.42,"D",4,"MORTGAGE",34500,29
"27094",0,8000,16,"E",1,"MORTGAGE",40000,22
"27095",0,15000,NA,"A",2,"RENT",55000,24
"27096",0,5000,7.68,"A",1,"MORTGAGE",40308,23
"27097",0,15000,15.68,"E",5,"RENT",120000,32
"27098",0,8500,14.11,"D",6,"RENT",21996,29
"27099",0,9000,11.26,"B",0,"RENT",84996,26
"27100",0,15000,11.58,"B",1,"MORTGAGE",75333,32
"27101",0,9600,14.42,"D",4,"RENT",83964,24
"27102",0,10000,10.95,"B",4,"MORTGAGE",95000,44
"27103",0,4200,9.32,"A",0,"MORTGAGE",75000,27
"27104",0,5800,13.16,"C",1,"MORTGAGE",53000,57
"27105",0,15000,11.89,"B",12,"RENT",69996,23
"27106",0,15000,12.84,"C",5,"MORTGAGE",116000,33
"27107",0,15000,14.42,"D",8,"RENT",70000,25
"27108",0,15000,16.32,"E",1,"MORTGAGE",90000,23
"27109",0,6600,8,"A",1,"RENT",41000,26
"27110",0,15000,11.89,"B",1,"RENT",100000,24
"27111",0,15000,13.16,"C",26,"MORTGAGE",51036,23
"27112",0,7500,16,"E",0,"RENT",50000,23
"27113",0,4000,15.05,"D",2,"MORTGAGE",45200,26
"27114",0,2400,13.47,"C",0,"RENT",30988.62,31
"27115",0,6000,NA,"D",4,"RENT",32001,22
"27116",0,6500,15.68,"E",2,"MORTGAGE",57996,26
"27117",0,2400,12.21,"B",0,"OTHER",23000,21
"27118",0,6000,8,"A",6,"OWN",26500,23
"27119",0,7500,15.37,"D",0,"OWN",60000,27
"27120",0,7200,9.63,"A",2,"OTHER",68000,36
"27121",0,15000,11.89,"B",8,"RENT",80004,26
"27122",0,10000,9.63,"A",4,"MORTGAGE",76800,23
"27123",0,15000,11.89,"B",0,"MORTGAGE",60000,24
"27124",0,15000,9.63,"A",0,"RENT",39000,24
"27125",0,6000,9.63,"A",0,"RENT",50740,24
"27126",0,15000,NA,"B",3,"MORTGAGE",103000,31
"27127",0,5000,12.84,"C",5,"RENT",33000,21
"27128",1,7500,NA,"D",1,"RENT",45000,22
"27129",0,5000,10.95,"B",3,"RENT",25000,29
"27130",0,7000,12.53,"C",1,"RENT",41000,24
"27131",0,5000,13.47,"C",3,"RENT",65000,23
"27132",0,5000,NA,"C",1,"RENT",24996,21
"27133",0,15000,13.47,"C",12,"MORTGAGE",46394,23
"27134",0,4000,9.32,"A",0,"MORTGAGE",75852,27
"27135",1,10000,14.11,"D",3,"RENT",25000,25
"27136",0,12000,13.16,"C",2,"RENT",85000,23
"27137",0,6000,NA,"A",14,"MORTGAGE",50004,23
"27138",0,10000,9.32,"A",0,"RENT",110000,33
"27139",0,3700,8,"A",8,"RENT",27996,21
"27140",1,14125,14.74,"D",0,"RENT",30000,28
"27141",0,15000,11.58,"B",0,"RENT",100000,27
"27142",0,15000,13.47,"C",0,"MORTGAGE",63000,24
"27143",1,15000,11.89,"B",17,"MORTGAGE",88268,23
"27144",0,15000,9.63,"A",7,"MORTGAGE",104000,21
"27145",0,5650,13.47,"C",21,"RENT",67200,23
"27146",0,15000,NA,"D",22,"MORTGAGE",55000,24
"27147",1,5000,16.32,"E",3,"RENT",22000,25
"27148",0,8400,11.26,"B",3,"RENT",36100,24
"27149",0,4000,7.68,"A",9,"MORTGAGE",28000,25
"27150",0,15000,11.58,"B",7,"MORTGAGE",69000,23
"27151",0,7000,9.63,"A",26,"MORTGAGE",93240,22
"27152",0,10500,11.26,"B",1,"RENT",62100,34
"27153",0,14000,12.21,"B",11,"RENT",55992,22
"27154",0,10000,9.32,"A",3,"RENT",120000,25
"27155",0,6500,9.63,"A",4,"RENT",39996,27
"27156",0,15000,9.63,"A",0,"MORTGAGE",30000,29
"27157",0,5000,13.79,"C",0,"RENT",45000,24
"27158",0,10000,9.63,"A",19,"MORTGAGE",60000,31
"27159",0,4000,13.79,"C",1,"RENT",33280,30
"27160",0,5000,14.11,"D",4,"RENT",159996,25
"27161",0,5750,8,"A",1,"RENT",70000,25
"27162",0,6000,13.16,"C",6,"RENT",89004,30
"27163",0,6500,14.11,"D",0,"RENT",35000,27
"27164",1,15000,10.95,"B",18,"MORTGAGE",110000,32
"27165",1,15000,15.37,"D",8,"RENT",135000,24
"27166",0,15000,12.53,"C",1,"MORTGAGE",124800,28
"27167",0,1600,13.79,"C",4,"MORTGAGE",55000,24
"27168",0,15000,10.95,"B",31,"RENT",105000,24
"27169",0,4200,11.58,"B",14,"MORTGAGE",32000,21
"27170",0,6000,14.42,"D",11,"RENT",100000,25
"27171",0,13000,13.47,"C",8,"MORTGAGE",80000,28
"27172",0,15000,13.47,"C",2,"RENT",56000,50
"27173",0,10000,11.26,"B",13,"MORTGAGE",390000,27
"27174",0,7500,13.79,"C",3,"MORTGAGE",56000,23
"27175",1,10000,11.58,"B",4,"MORTGAGE",140000,25
"27176",1,2500,7.68,"A",1,"MORTGAGE",32000,25
"27177",0,8350,11.89,"B",7,"MORTGAGE",111000,23
"27178",0,1875,8,"A",20,"MORTGAGE",50000,30
"27179",0,9000,12.21,"B",4,"RENT",75000,28
"27180",0,5500,9.63,"A",1,"RENT",42230.04,33
"27181",0,2500,NA,"B",7,"MORTGAGE",120000,24
"27182",0,12000,14.11,"D",0,"RENT",80000,25
"27183",0,4200,9.32,"A",6,"RENT",36895.02,21
"27184",1,1600,12.21,"B",1,"RENT",69000,36
"27185",0,3600,12.21,"B",1,"RENT",60000,28
"27186",0,10000,12.21,"B",2,"MORTGAGE",60000,25
"27187",0,1000,14.74,"D",0,"RENT",10000,22
"27188",0,7500,10.95,"B",9,"MORTGAGE",37000,22
"27189",0,15000,14.42,"D",4,"MORTGAGE",69000,22
"27190",0,4500,14.74,"D",6,"MORTGAGE",50000,33
"27191",1,15000,9.63,"A",11,"OTHER",70000,28
"27192",0,10000,9.32,"A",6,"RENT",60000,24
"27193",0,12000,11.89,"B",3,"RENT",40000,32
"27194",0,5600,13.79,"C",0,"RENT",45000,53
"27195",0,10000,14.11,"D",4,"RENT",45000,26
"27196",0,3200,8,"A",1,"RENT",43000,30
"27197",0,15000,15.05,"D",14,"RENT",95000,23
"27198",0,8400,12.53,"C",0,"OWN",81000,21
"27199",0,5100,11.89,"B",6,"RENT",28000,26
"27200",0,15000,13.16,"C",5,"MORTGAGE",150000,35
"27201",0,10000,NA,"D",2,"RENT",40000,22
"27202",0,8000,9.32,"A",1,"MORTGAGE",36000,21
"27203",0,15000,12.21,"B",5,"MORTGAGE",77000,28
"27204",0,9000,9.63,"A",1,"MORTGAGE",43000,23
"27205",0,10000,11.26,"B",22,"MORTGAGE",70596,34
"27206",0,10000,14.42,"D",4,"RENT",36000,31
"27207",0,12600,11.26,"B",0,"RENT",42504,25
"27208",0,12000,12.53,"C",14,"MORTGAGE",66504,26
"27209",0,6000,7.68,"A",19,"RENT",65004,21
"27210",0,9000,13.79,"C",3,"RENT",48000,25
"27211",0,12000,13.16,"C",0,"RENT",34000,31
"27212",0,10000,13.47,"C",2,"RENT",130000,27
"27213",0,8000,12.84,"C",3,"RENT",50000,43
"27214",0,14000,12.84,"C",4,"MORTGAGE",60000,34
"27215",0,12000,11.89,"B",0,"RENT",38000,24
"27216",1,15000,NA,"D",13,"MORTGAGE",65004,43
"27217",0,5000,9.32,"A",3,"RENT",30000,29
"27218",1,3800,NA,"C",14,"RENT",60000,36
"27219",0,7500,15.05,"D",3,"OTHER",87500,26
"27220",0,8950,11.89,"B",2,"MORTGAGE",70000,24
"27221",0,15000,12.53,"C",1,"MORTGAGE",128500,25
"27222",0,2000,NA,"B",1,"RENT",28500,39
"27223",0,8000,14.11,"D",2,"OWN",54996,27
"27224",0,4800,13.47,"C",16,"MORTGAGE",100000,42
"27225",1,3000,9.32,"A",1,"RENT",54000,25
"27226",1,10000,9.63,"A",13,"MORTGAGE",90000,26
